NACA 2409 Airfoil M=2.5% P=40.0% T=9.0%
  1.000078  0.000942
  0.999834  0.000988
  0.999100  0.001127
  0.997878  0.001359
  0.996169  0.001682
  0.993975  0.002095
  0.991297  0.002598
  0.988138  0.003189
  0.984500  0.003866
  0.980389  0.004626
  0.975806  0.005469
  0.970756  0.006390
  0.965245  0.007388
  0.959277  0.008459
  0.952858  0.009601
  0.945994  0.010810
  0.938691  0.012082
  0.930957  0.013415
  0.922798  0.014804
  0.914222  0.016245
  0.905238  0.017735
  0.895854  0.019269
  0.886079  0.020843
  0.875922  0.022453
  0.865392  0.024095
  0.854501  0.025765
  0.843259  0.027458
  0.831676  0.029170
  0.819763  0.030896
  0.807532  0.032632
  0.794995  0.034374
  0.782164  0.036118
  0.769051  0.037858
  0.755669  0.039592
  0.742031  0.041314
  0.728151  0.043020
  0.714041  0.044707
  0.699717  0.046369
  0.685191  0.048003
  0.670478  0.049605
  0.655593  0.051171
  0.640549  0.052696
  0.625363  0.054178
  0.610049  0.055612
  0.594621  0.056994
  0.579097  0.058321
  0.563490  0.059589
  0.547816  0.060795
  0.532091  0.061935
  0.516331  0.063007
  0.500551  0.064007
  0.484768  0.064932
  0.468996  0.065779
  0.453253  0.066546
  0.437553  0.067229
  0.421912  0.067828
  0.406347  0.068339
  0.390804  0.068753
  0.375319  0.069039
  0.359956  0.069191
  0.344731  0.069210
  0.329659  0.069096
  0.314757  0.068850
  0.300040  0.068473
  0.285524  0.067966
  0.271225  0.067331
  0.257157  0.066570
  0.243334  0.065687
  0.229773  0.064684
  0.216487  0.063564
  0.203489  0.062332
  0.190795  0.060992
  0.178416  0.059548
  0.166366  0.058005
  0.154657  0.056368
  0.143302  0.054643
  0.132312  0.052835
  0.121698  0.050950
  0.111471  0.048994
  0.101642  0.046973
  0.092220  0.044893
  0.083214  0.042761
  0.074634  0.040584
  0.066488  0.038366
  0.058784  0.036116
  0.051529  0.033838
  0.044729  0.031540
  0.038392  0.029226
  0.032522  0.026904
  0.027126  0.024578
  0.022208  0.022253
  0.017772  0.019935
  0.013823  0.017628
  0.010362  0.015337
  0.007393  0.013065
  0.004919  0.010815
  0.002940  0.008592
  0.001458  0.006397
  0.000474  0.004232
 -0.000012  0.002099
  0.000000  0.000000
  0.000505 -0.002038
  0.001499 -0.003986
  0.002980 -0.005843
  0.004945 -0.007611
  0.007393 -0.009288
  0.010319 -0.010875
  0.013721 -0.012372
  0.017594 -0.013778
  0.021934 -0.015095
  0.026735 -0.016322
  0.031993 -0.017461
  0.037701 -0.018511
  0.043854 -0.019474
  0.050444 -0.020351
  0.057465 -0.021142
  0.064909 -0.021849
  0.072770 -0.022474
  0.081038 -0.023018
  0.089705 -0.023482
  0.098763 -0.023870
  0.108203 -0.024182
  0.118016 -0.024422
  0.128191 -0.024592
  0.138720 -0.024695
  0.149591 -0.024733
  0.160796 -0.024711
  0.172322 -0.024631
  0.184160 -0.024496
  0.196298 -0.024312
  0.208725 -0.024080
  0.221430 -0.023807
  0.234400 -0.023495
  0.247624 -0.023148
  0.261090 -0.022772
  0.274785 -0.022371
  0.288696 -0.021948
  0.302812 -0.021509
  0.317119 -0.021059
  0.331603 -0.020600
  0.346252 -0.020139
  0.361053 -0.019679
  0.375991 -0.019224
  0.391052 -0.018779
  0.406271 -0.018345
  0.421653 -0.017894
  0.437114 -0.017423
  0.452639 -0.016935
  0.468213 -0.016433
  0.483821 -0.015919
  0.499449 -0.015396
  0.515080 -0.014867
  0.530699 -0.014333
  0.546292 -0.013798
  0.561844 -0.013264
  0.577338 -0.012732
  0.592760 -0.012204
  0.608095 -0.011683
  0.623327 -0.011168
  0.638442 -0.010663
  0.653424 -0.010167
  0.668260 -0.009683
  0.682934 -0.009210
  0.697431 -0.008750
  0.711738 -0.008304
  0.725840 -0.007871
  0.739722 -0.007452
  0.753372 -0.007048
  0.766776 -0.006659
  0.779920 -0.006284
  0.792790 -0.005923
  0.805375 -0.005577
  0.817661 -0.005246
  0.829636 -0.004929
  0.841288 -0.004626
  0.852605 -0.004336
  0.863576 -0.004060
  0.874190 -0.003797
  0.884435 -0.003548
  0.894301 -0.003311
  0.903779 -0.003086
  0.912858 -0.002873
  0.921530 -0.002673
  0.929785 -0.002483
  0.937616 -0.002306
  0.945013 -0.002140
  0.951969 -0.001985
  0.958478 -0.001840
  0.964531 -0.001707
  0.970124 -0.001585
  0.975251 -0.001473
  0.979905 -0.001372
  0.984083 -0.001282
  0.987779 -0.001202
  0.990990 -0.001133
  0.993713 -0.001075
  0.995945 -0.001027
  0.997683 -0.000990
  0.998926 -0.000963
  0.999673 -0.000947
  0.999922 -0.000942
