NACA 2409 Airfoil M=2.4% P=40.0% T=9.0%
  1.000075  0.000942
  0.999831  0.000988
  0.999097  0.001124
  0.997875  0.001352
  0.996165  0.001669
  0.993970  0.002075
  0.991291  0.002569
  0.988131  0.003150
  0.984492  0.003815
  0.980379  0.004562
  0.975795  0.005389
  0.970744  0.006295
  0.965231  0.007275
  0.959261  0.008328
  0.952840  0.009450
  0.945974  0.010638
  0.938670  0.011888
  0.930933  0.013198
  0.922772  0.014563
  0.914195  0.015979
  0.905209  0.017444
  0.895823  0.018952
  0.886046  0.020499
  0.875887  0.022082
  0.865356  0.023697
  0.854464  0.025339
  0.843220  0.027004
  0.831635  0.028687
  0.819721  0.030385
  0.807489  0.032094
  0.794951  0.033808
  0.782119  0.035523
  0.769005  0.037237
  0.755623  0.038943
  0.741985  0.040639
  0.728105  0.042319
  0.713995  0.043980
  0.699671  0.045618
  0.685146  0.047229
  0.670434  0.048808
  0.655549  0.050352
  0.640507  0.051857
  0.625322  0.053319
  0.610010  0.054734
  0.594584  0.056099
  0.579061  0.057410
  0.563457  0.058663
  0.547785  0.059856
  0.532063  0.060984
  0.516306  0.062045
  0.500529  0.063035
  0.484749  0.063952
  0.468981  0.064792
  0.453241  0.065554
  0.437544  0.066233
  0.421907  0.066829
  0.406346  0.067339
  0.390809  0.067754
  0.375333  0.068043
  0.359978  0.068201
  0.344761  0.068229
  0.329698  0.068127
  0.314804  0.067896
  0.300096  0.067535
  0.285588  0.067048
  0.271296  0.066434
  0.257235  0.065698
  0.243420  0.064840
  0.229865  0.063865
  0.216585  0.062775
  0.203594  0.061573
  0.190904  0.060265
  0.178530  0.058855
  0.166484  0.057346
  0.154779  0.055744
  0.143427  0.054054
  0.132439  0.052282
  0.121827  0.050433
  0.111601  0.048513
  0.101772  0.046529
  0.092350  0.044485
  0.083343  0.042388
  0.074761  0.040245
  0.066613  0.038061
  0.058905  0.035843
  0.051646  0.033597
  0.044842  0.031328
  0.038500  0.029043
  0.032625  0.026747
  0.027222  0.024446
  0.022298  0.022145
  0.017855  0.019848
  0.013897  0.017560
  0.010428  0.015285
  0.007451  0.013028
  0.004967  0.010791
  0.002980  0.008577
  0.001488  0.006389
  0.000495  0.004229
 -0.000001  0.002099
  0.000000  0.000000
  0.000495 -0.002040
  0.001479 -0.003993
  0.002950 -0.005858
  0.004906 -0.007635
  0.007344 -0.009325
  0.010262 -0.010926
  0.013655 -0.012439
  0.017520 -0.013864
  0.021852 -0.015201
  0.026646 -0.016451
  0.031897 -0.017614
  0.037599 -0.018690
  0.043746 -0.019681
  0.050331 -0.020587
  0.057347 -0.021408
  0.064788 -0.022147
  0.072645 -0.022804
  0.080911 -0.023382
  0.089576 -0.023880
  0.098633 -0.024302
  0.108073 -0.024650
  0.117886 -0.024925
  0.128062 -0.025130
  0.138592 -0.025268
  0.149466 -0.025341
  0.160674 -0.025353
  0.172204 -0.025306
  0.184046 -0.025205
  0.196189 -0.025052
  0.208621 -0.024852
  0.221331 -0.024607
  0.234308 -0.024323
  0.247539 -0.024003
  0.261011 -0.023652
  0.274714 -0.023273
  0.288633 -0.022871
  0.302757 -0.022450
  0.317071 -0.022016
  0.331564 -0.021571
  0.346222 -0.021121
  0.361031 -0.020669
  0.375977 -0.020220
  0.391047 -0.019779
  0.406273 -0.019344
  0.421658 -0.018893
  0.437123 -0.018419
  0.452651 -0.017927
  0.468229 -0.017420
  0.483840 -0.016899
  0.499471 -0.016368
  0.515105 -0.015830
  0.530727 -0.015286
  0.546323 -0.014739
  0.561877 -0.014191
  0.577373 -0.013645
  0.592797 -0.013101
  0.608134 -0.012562
  0.623368 -0.012030
  0.638484 -0.011505
  0.653468 -0.010989
  0.668304 -0.010483
  0.682979 -0.009988
  0.697477 -0.009505
  0.711784 -0.009034
  0.725886 -0.008576
  0.739769 -0.008132
  0.753418 -0.007701
  0.766821 -0.007285
  0.779964 -0.006883
  0.792834 -0.006495
  0.805418 -0.006121
  0.817703 -0.005761
  0.829677 -0.005416
  0.841327 -0.005085
  0.852643 -0.004767
  0.863612 -0.004463
  0.874224 -0.004173
  0.884467 -0.003896
  0.894332 -0.003632
  0.903808 -0.003381
  0.912886 -0.003143
  0.921555 -0.002917
  0.929809 -0.002704
  0.937637 -0.002503
  0.945032 -0.002315
  0.951987 -0.002138
  0.958493 -0.001974
  0.964546 -0.001822
  0.970137 -0.001682
  0.975262 -0.001554
  0.979915 -0.001438
  0.984091 -0.001334
  0.987786 -0.001242
  0.990997 -0.001163
  0.993719 -0.001095
  0.995950 -0.001040
  0.997687 -0.000997
  0.998930 -0.000967
  0.999676 -0.000948
  0.999925 -0.000942
