NACA 3409 Airfoil M=3.4% P=40.0% T=9.0%
  1.000105  0.000939
  0.999861  0.000993
  0.999130  0.001152
  0.997911  0.001418
  0.996207  0.001789
  0.994019  0.002265
  0.991348  0.002842
  0.988198  0.003521
  0.984571  0.004298
  0.980470  0.005172
  0.975899  0.006139
  0.970863  0.007197
  0.965365  0.008343
  0.959412  0.009572
  0.953008  0.010882
  0.946159  0.012269
  0.938872  0.013729
  0.931154  0.015256
  0.923011  0.016848
  0.914452  0.018499
  0.905484  0.020205
  0.896116  0.021960
  0.886356  0.023761
  0.876214  0.025602
  0.865699  0.027478
  0.854822  0.029384
  0.843592  0.031316
  0.832020  0.033267
  0.820118  0.035232
  0.807897  0.037207
  0.795368  0.039187
  0.782543  0.041166
  0.769436  0.043139
  0.756058  0.045102
  0.742422  0.047049
  0.728543  0.048975
  0.714432  0.050875
  0.700104  0.052745
  0.685574  0.054580
  0.670854  0.056375
  0.655960  0.058126
  0.640907  0.059828
  0.625709  0.061477
  0.610380  0.063068
  0.594938  0.064598
  0.579395  0.066062
  0.563769  0.067457
  0.548075  0.068778
  0.532328  0.070023
  0.516544  0.071187
  0.500739  0.072268
  0.484929  0.073262
  0.469130  0.074166
  0.453357  0.074979
  0.437627  0.075696
  0.421957  0.076317
  0.406360  0.076838
  0.390762  0.077249
  0.375205  0.077506
  0.359770  0.077606
  0.344472  0.077547
  0.329329  0.077332
  0.314356  0.076963
  0.299570  0.076440
  0.284986  0.075767
  0.270621  0.074946
  0.256490  0.073982
  0.242608  0.072877
  0.228990  0.071638
  0.215651  0.070268
  0.202604  0.068772
  0.189865  0.067157
  0.177446  0.065429
  0.165361  0.063594
  0.153623  0.061658
  0.142243  0.059629
  0.131234  0.057514
  0.120607  0.055321
  0.110372  0.053056
  0.100541  0.050728
  0.091123  0.048345
  0.082127  0.045914
  0.073563  0.043444
  0.065438  0.040941
  0.057761  0.038415
  0.050538  0.035871
  0.043776  0.033319
  0.037481  0.030765
  0.031660  0.028216
  0.026316  0.025678
  0.021455  0.023158
  0.017080  0.020662
  0.013196  0.018195
  0.009804  0.015762
  0.006907  0.013367
  0.004508  0.011016
  0.002607  0.008710
  0.001206  0.006454
  0.000304  0.004249
 -0.000097  0.002097
  0.000000  0.000000
  0.000591 -0.002015
  0.001669 -0.003919
  0.003232 -0.005713
  0.005278 -0.007396
  0.007804 -0.008969
  0.010806 -0.010433
  0.014279 -0.011788
  0.018221 -0.013036
  0.022626 -0.014176
  0.027489 -0.015211
  0.032803 -0.016141
  0.038564 -0.016969
  0.044764 -0.017697
  0.051397 -0.018326
  0.058456 -0.018859
  0.065933 -0.019298
  0.073820 -0.019646
  0.082109 -0.019905
  0.090792 -0.020080
  0.099860 -0.020174
  0.109304 -0.020189
  0.119114 -0.020130
  0.129282 -0.020001
  0.139797 -0.019807
  0.150650 -0.019550
  0.161830 -0.019237
  0.173327 -0.018872
  0.185130 -0.018460
  0.197228 -0.018006
  0.209610 -0.017515
  0.222266 -0.016993
  0.235183 -0.016444
  0.248351 -0.015876
  0.261756 -0.015292
  0.275388 -0.014700
  0.289235 -0.014103
  0.303282 -0.013509
  0.317520 -0.012922
  0.331934 -0.012347
  0.346511 -0.011791
  0.361239 -0.011259
  0.376105 -0.010755
  0.391095 -0.010283
  0.406258 -0.009845
  0.421609 -0.009405
  0.437039 -0.008955
  0.452535 -0.008500
  0.468080 -0.008042
  0.483660 -0.007584
  0.499261 -0.007129
  0.514867 -0.006679
  0.530463 -0.006236
  0.546034 -0.005803
  0.561564 -0.005381
  0.577039 -0.004973
  0.592444 -0.004580
  0.607763 -0.004203
  0.622981 -0.003844
  0.638084 -0.003503
  0.653057 -0.003181
  0.667884 -0.002879
  0.682551 -0.002598
  0.697044 -0.002336
  0.711347 -0.002095
  0.725448 -0.001875
  0.739331 -0.001674
  0.752984 -0.001493
  0.766391 -0.001332
  0.779540 -0.001188
  0.792417 -0.001063
  0.805010 -0.000954
  0.817306 -0.000861
  0.829291 -0.000784
  0.840955 -0.000720
  0.852285 -0.000670
  0.863269 -0.000631
  0.873897 -0.000603
  0.884157 -0.000586
  0.894039 -0.000577
  0.903533 -0.000575
  0.912629 -0.000581
  0.921317 -0.000592
  0.929588 -0.000608
  0.937434 -0.000628
  0.944847 -0.000651
  0.951819 -0.000676
  0.958343 -0.000703
  0.964411 -0.000730
  0.970018 -0.000758
  0.975157 -0.000785
  0.979824 -0.000811
  0.984012 -0.000836
  0.987719 -0.000859
  0.990939 -0.000879
  0.993669 -0.000897
  0.995908 -0.000912
  0.997651 -0.000924
  0.998897 -0.000932
  0.999646 -0.000937
  0.999895 -0.000939
